Image Path,Label
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\2ff35cfb-2145-4844-9755-e977af5f661d___RS_GLSp 4434.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\302d1d00-fe10-4ec1-878c-5ac721c6ec44___RS_GLSp 9356.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\30554ff6-3eef-4d17-8304-de6a8a478f2b___RS_GLSp 4683.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\320c4ca9-7c67-4dcf-b588-55ff6949cded___RS_GLSp 4433.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\32e31361-bb57-4974-bc43-4b8e74d61653___RS_GLSp 4433 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\336c4d7c-6905-4f19-b81a-eb7af7d3fd22___RS_GLSp 4413.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\338c8024-b930-49fa-bf1f-21d7874fb7fb___RS_GLSp 4319.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\346e5b39-b83e-4b5f-a02b-bc01fc230842___RS_GLSp 4311.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
color\Corn_(maize)___Common_rust_\RS_Rust 1563.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1564.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1565.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1566.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1567.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1568.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1569.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1570.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1571.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1572.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1573.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1574.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1575.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1576.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1577.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1578.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1579.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1580.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1581.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1582.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1583.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1584.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1585.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1586.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1587.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1588.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1589.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1590.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1591.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1592.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1593.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1594.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1595.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1596.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1597.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1598.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1599.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1600.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1601.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1602.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1603.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1604.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1605.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1606.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1607.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1608.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1609.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1610.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1611.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1612.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1613.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1614.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1615.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1616.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1618.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1619.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1620.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1621.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1622.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1623.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1624.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1625.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1626.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1627.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1628.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1629.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1630.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1631.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1632.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1633.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1634.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1635.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1636.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1637.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1638.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1639.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1640.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1641.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1642.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1643.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1644.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1645.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1646.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1647.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1648.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1649.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1650.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1651.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1652.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1653.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1654.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1655.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1656.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1657.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1658.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1659.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1660.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1661.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1662.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___Common_rust_\RS_Rust 1663.JPG,Corn_(maize)___Common_rust_
color\Corn_(maize)___healthy\00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\00665f92-adb0-41eb-bba7-9eeadecfe10e___R.S_HL 8325 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\01c3bf88-d315-42a3-8fa1-fc80a05c97f1___R.S_HL 8189 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\026bd735-b9f4-4eab-86f3-23df15dbec95___R.S_HL 7938 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\028ed539-32f5-4540-a6af-466179837de9___R.S_HL 8212 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0292a37f-07d0-401f-83d8-cde4c98547d8___R.S_HL 0630 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\02ab8d66-0385-43db-855a-ea5f8811ebd5___R.S_HL 7954 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\02e76b75-f201-44ee-a694-35edf97cc82b___R.S_HL 8015 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\03000565-29dc-4d56-8132-a5d0d36a8359___R.S_HL 0602.JPG,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0305800e-de91-4742-b923-f9a1c0799392___R.S_HL 8116 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\03297f41-30ff-42db-a482-84665adfe4da___R.S_HL 8260 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\03fc887f-e206-4233-8829-ff7070bb3449___R.S_HL 5519 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\04506233-3040-4d4b-9e8f-acdd0a1e9693___R.S_HL 7942 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0487da8b-736c-4310-82d2-fa8acf4aed07___R.S_HL 0646 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\04ed222d-d287-4199-b412-f2f07c872bee___R.S_HL 8101 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\04fd8e07-f450-4a00-ab97-b7b033226ddd___R.S_HL 7952 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\052169e1-a51d-4ff7-8b70-f07f3d2500c5___R.S_HL 0650 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\057c048a-6232-4657-8270-5a3e2d468970___R.S_HL 8240 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0618b46e-b4fb-4069-9b95-6c6c2387688a___R.S_HL 0609 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\062b0c0f-94fa-4c58-b735-2ba65e4dc9b9___R.S_HL 7947 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0630fcdc-33c1-478b-882f-07da48cf8002___R.S_HL 8026 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\06612347-fe75-4026-9ed0-8cb1587b60a6___R.S_HL 8130 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0673a42c-74f8-4fe8-b07b-401592875c57___R.S_HL 5536 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\068794e5-0a99-405f-bbb9-1f954e11942d___R.S_HL 7909 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\06ebb8a5-b811-465a-923b-849b27969bad___R.S_HL 0632 copy 5.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\06ec8081-1520-43e3-bda7-d74467f55992___R.S_HL 7935 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\06f252bb-2ceb-4ca3-a25b-3c8016ee7ee8___R.S_HL 5498 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\06fc07d3-2c82-4538-9d0e-bff9808cd3fe___R.S_HL 0639 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\07078bdc-44b5-4103-8f13-bf889f7371c5___R.S_HL 8068 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\07317e94-df27-4c29-bd69-6c5e54a0457d___R.S_HL 7998 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0761360f-9118-4019-a513-e0b80d871a3d___R.S_HL 8175 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0788fd06-d2f5-4f2d-9fc0-27eee3f437fc___R.S_HL 8243 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\07eae7fd-96f5-4f09-ba7a-1b108987c6af___R.S_HL 0600 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0809c606-2a44-4c38-be5b-6321859d8829___R.S_HL 8137 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0863939a-3e44-41c2-b1a4-e603cb989993___R.S_HL 8014 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\086c8cca-951a-4c1d-93b9-e225b628f2fd___R.S_HL 8024 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\09282d61-1bed-4af6-8813-88328f2bd312___R.S_HL 8016 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\093cf670-66a2-4bc6-bdb5-0c3d2ea6dab2___R.S_HL 8302 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\095ac154-37a5-4511-b4e1-4b3853f9c1cb___R.S_HL 0601 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\098a17fd-0351-4f0f-a4a8-6f2a638b4afb___R.S_HL 7897 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0997fbc9-8297-4a33-ab73-6f8096f5bc04___R.S_HL 8186 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\09cc5ed5-8de6-4a45-9cc2-166363c5a1e2___R.S_HL 5558 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0a1a49a8-3a95-415a-b115-4d6d136b980b___R.S_HL 8216 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0a2dec45-729b-4825-b814-a73d14e8c7fe___R.S_HL 8211 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0a5cb475-a6e8-4233-b251-bc5165868730___R.S_HL 7978 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0a68ef5a-027c-41ae-b227-159dae77d3dd___R.S_HL 7969 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0a72d779-4df2-4365-9251-1733a1a1085c___R.S_HL 7992 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0a966c0b-85d0-41ea-82d2-3121f9325460___R.S_HL 8180 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0ad1f85a-765f-43e5-8b7b-4a7521be768d___R.S_HL 5520 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0af3d913-471e-4769-9372-e0af517ba507___R.S_HL 5524 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0b03beed-0247-4d38-87ba-eb5b94415312___R.S_HL 8233 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0b1610fa-438a-42e2-9ba2-274bb64a29ed___R.S_HL 8091 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0b2282ef-75e9-47e8-878f-6e1557dc1f00___R.S_HL 8312 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0b703646-9307-401b-bd31-ace32353d467___R.S_HL 5499 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0b799242-624f-46fb-acd3-a9352e8b4213___R.S_HL 8216 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0c039121-6d23-423a-9df3-f86b3ee035da___R.S_HL 8082 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0ca3c51a-3f26-4668-aaad-a7924667f855___R.S_HL 8193 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0cdeb628-7351-4bff-abfe-dfe75ad931e4___R.S_HL 8224 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0cff7eca-bb9e-4cc3-ad7a-23694bdba903___R.S_HL 8289 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0d0d4a6f-784f-464b-89e8-f962d375e4be___R.S_HL 8253 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0d27e784-5661-4474-9806-3453c7ef3bf5___R.S_HL 5511 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0d61ead9-f316-408e-88f5-fbecdfb11c1a___R.S_HL 8324 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0dbd11d8-bf4d-48e1-a154-bf99de9caf64___R.S_HL 8227 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0e056ce8-3e28-4a07-bae2-33c9e96d1ada___R.S_HL 0652 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0ee6c8d6-534f-4fc5-92bb-fac9d226c70b___R.S_HL 8011 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0f16ec85-220f-4b3f-8a89-6e463676c8b0___R.S_HL 8013 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0f1f7e10-1ca9-488c-8c59-a736d0d7fb4d___R.S_HL 8040 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0f3ce24e-fcf4-4738-94db-dc39881c0c73___R.S_HL 8038 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0f6d1e23-9ac3-4d2d-bd32-9b0cb91bf4e3___R.S_HL 0625 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0f735e65-a30d-47b3-bf2f-d857a8e5a7d7___R.S_HL 8042 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0f80ca6d-b0a3-4c59-bf37-f89bc3eea6ce___R.S_HL 8018 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0f9d8b9a-a49d-4641-b956-dc0963d7b6da___R.S_HL 8148 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0fc33543-ee37-47e4-9207-5c4e5ee8302c___R.S_HL 8257 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0fc63695-5bae-4313-ae41-9e9e09ce855b___R.S_HL 0620 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\0fdec9d5-d84a-45aa-94c5-9b66f192dd8c___R.S_HL 8019 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\1003bded-8167-4819-a1d8-627449fe7781___R.S_HL 7991 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\1009c64f-a31c-49fb-9eb4-b6373a588dd0___R.S_HL 5490 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\1035c09e-6caa-4bab-8faa-d64d539fa9a1___R.S_HL 0626copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\10416d7b-f426-40c0-8661-72d359e51d15___R.S_HL 8328 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\106155b4-c159-401a-9ca2-ef3e2f4c2baf___R.S_HL 7983 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\10d94b50-caeb-48d2-8a4d-79a9ccbae1ea___R.S_HL 8104 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\10f7f563-e9bf-4ac6-8fc9-497ba8d01024___R.S_HL 5495 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\115535a9-367c-4769-bd36-cb1485e1fc34___R.S_HL 7882 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\116e19d7-8948-4eaa-8309-617434b47f57___R.S_HL 0615.JPG,Corn_(maize)___healthy
color\Corn_(maize)___healthy\11c1e3ce-73d1-4338-8939-473087e9dcbb___R.S_HL 0604.JPG,Corn_(maize)___healthy
color\Corn_(maize)___healthy\11dcda6d-bfdf-457d-8fad-ad169be1501e___R.S_HL 8199 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\1221a054-5c7a-4e8f-b2d3-4396eca5fa5c___R.S_HL 5565 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\12bab18c-050a-4f66-b15d-49a8e19a8d06___R.S_HL 0616.JPG,Corn_(maize)___healthy
color\Corn_(maize)___healthy\1383b6ed-14cc-4418-89ae-7262fc41771c___R.S_HL 7924 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\139db478-1c5e-4749-9b14-885376bfd8e3___R.S_HL 5493 copy 3.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\13a3d820-0844-401b-87cf-9350ba351ac5___R.S_HL 7945 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\13b33853-ad75-40ca-a00f-07281811638a___R.S_HL 8088 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\13b74f08-faed-40d7-8771-b1fc384e5e4a___R.S_HL 8259 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\13e2289b-7e83-417f-90e5-d42f4796ecbf___R.S_HL 8140 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\13e5c719-6d18-4729-a090-7daf2014188a___R.S_HL 8152 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\140c237b-266b-4ea2-a13e-bbc8915dc53a___R.S_HL 5495 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\1438fbf5-27c6-4104-8fa5-eafd1b1bad86___R.S_HL 8231 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\15297d24-b99b-4c9b-91b5-c09057867aef___R.S_HL 8028 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\154291fb-97ed-47ea-8323-ac0c099f54ec___R.S_HL 8041 copy 2.jpg,Corn_(maize)___healthy
color\Corn_(maize)___healthy\15491a01-b117-46d3-9a89-dd2cbe0db748___R.S_HL 7886 copy.jpg,Corn_(maize)___healthy
color\Corn_(maize)___Northern_Leaf_Blight\005318c8-a5fa-4420-843b-23bdda7322c2___RS_NLB 3853 copy.jpg,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\0079c731-80f5-4fea-b6a2-4ff23a7ce139___RS_NLB 4121.JPG,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\008d9af0-7568-4a67-bb1a-0e915836ddc0___RS_NLB 4165 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\00a14441-7a62-4034-bc40-b196aeab2785___RS_NLB 3932.JPG,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\00a55069-3fa3-405b-8d87-4d3408a6ed98___RS_NLB 3645.JPG,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\0118e276-ee7b-4fed-961d-057590ae9f7f___RS_NLB 4666 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\011b766d-7744-420d-a1a1-57bdff9b4ddd___RS_NLB 4128.JPG,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\019e3ef7-aae4-4fd3-b95f-b4e914df7a39___RS_NLB 4284.JPG,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\022817bd-6a93-4b0a-ac39-1cc4094128b1___RS_NLB 3476.JPG,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\024fb674-fdcb-4777-a8d6-8a13abb58d8f___RS_NLB 3992.JPG,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\02504be2-4192-42f3-957d-df2841103562___RS_NLB 3955 copy.jpg,Corn_(maize)___Northern_Leaf_Blight
color\Corn_(maize)___Northern_Leaf_Blight\028159fc-995e-455a-8d60-6d377580a898___RS_NLB 4023.JPG,Corn_(maize)___Northern_Leaf_Blight
